,ItemID,CommentingUser,CommentingUserScore,CommentText,CommentTime,CommentType
145,363981084124,c***o,32,Refurbished and factory guaranteed. Top quality. ,2024-01-01T07:00:00.000Z,Positive
146,204913236174,i***t,758,"This color is stunning! The cord is so light compared to a Dyson from even 2 years ago. 
Professional quality and durability. ",2024-10-07T07:00:00.000Z,Positive
147,204913236174,j***j,1,Excelent ,2024-09-23T07:00:00.000Z,Positive
148,364486998551,_***6,503,Excellent item in working condition. Some minor scratches but thatâs to be expected with a refurbished item. Thank you for the fast shipping!,2024-11-04T07:00:00.000Z,Positive
149,364486998551,1***d,205,"Communicative seller, super quick shipping, dryer is as described (a couple of nicks as it is refurbished not new) working great so far!",2024-06-10T07:00:00.000Z,Positive
150,364486998551,s***0,40,"Just as described. Used once so far and works great, but appreciate the one-year warranty.",2024-03-25T07:00:00.000Z,Positive
151,364486998551,r***e,71,I bought this because I have some tendinitis in my wrist. I can lift the dryer without pain. I am happy with this purchase. The dryer works beautifully.,2024-03-18T07:00:00.000Z,Positive
152,364486998551,a***t,1059,Works Great wife is happy!!,2024-02-26T07:00:00.000Z,Positive
153,364486998551,y***y,163,Very good,2024-02-26T07:00:00.000Z,Positive
154,364486998551,a***m,768,In perfect condition as described. ,2024-02-19T07:00:00.000Z,Positive
155,364486998551,m***a,3651,Excellent product. Thank you ,2024-02-19T07:00:00.000Z,Positive
156,364486998551,8***n,57,Me encantÃ³ en sÃºper en buen estado bien envuelto funciona sÃºper lo recomiendo ,2024-02-12T07:00:00.000Z,Positive
157,364486998551,i***v,32,engagement with seller was positive all around,2024-01-22T07:00:00.000Z,Positive
158,364486998551,i***2,14,on time and product was as described...great transaction,2024-01-15T07:00:00.000Z,Positive
159,364486998551,e***f,94,smooth transaction; good seller; no issues,2024-01-08T07:00:00.000Z,Positive
160,364486998551,s***s,7,"great dyson hair dryer, fast shipping, would buy from them again. very pleased overall",2024-01-01T07:00:00.000Z,Positive
161,405122905863,n***v,232,Item as described. Fast shipping,2024-10-07T07:00:00.000Z,Positive
162,364313227854,n***a,1227,ð,2024-11-04T07:00:00.000Z,Positive
163,364313227854,a***r,23,Very fast shipping. Works great! Thank you ,2024-02-26T07:00:00.000Z,Positive
164,356163013884,1***1,189,Fast shipping. Works great. ,2024-11-04T07:00:00.000Z,Positive
165,204783647292,1***_,422,Great seller,2024-10-14T07:00:00.000Z,Positive
