item_id,price_usd,original_price_usd,discount_percentage,discount_amount_usd,shipping_cost_usd,date_time
387542055868,230.0,,,,,2024-11-19 17:41:32.038501
156521196190,399.0,,,,0.0,2024-11-19 17:41:33.058880
315270099340,375.0,,,,0.0,2024-11-19 17:41:34.209001
296695388329,423.89,,,,0.0,2024-11-19 17:41:34.915818
185552342318,399.0,,,,0.0,2024-11-19 17:41:35.684277
235830361493,379.99,,,,,2024-11-19 17:41:36.914884
387250147711,399.75,,,,0.0,2024-11-19 17:41:37.600007
315962303325,275.0,,,,,2024-11-19 17:41:38.581944
355977511025,410.0,,,,,2024-11-19 17:41:39.392456
395390245054,290.0,,,,,2024-11-19 17:41:40.240770
315891009692,250.0,,,,,2024-11-19 17:41:41.325349
375792952234,199.0,,,,,2024-11-19 17:41:42.509328
135317124601,238.98,,,,10.0,2024-11-19 17:41:43.739713
145847145257,160.0,,,,0.0,2024-11-19 17:41:44.945839
146017814891,125.0,,,,0.0,2024-11-19 17:41:46.123426
286065721463,159.9,,,,14.98,2024-11-19 17:41:47.512033
126594028849,216.55,,,,,2024-11-19 17:41:48.243819
196588499291,312.0,390.0,20.0,78.0,8.4,2024-11-19 17:41:49.446031
126487416161,399.0,,,,,2024-11-19 17:41:50.313330
405265088457,354.68,,,,0.0,2024-11-19 17:41:51.046561
364455909044,575.0,,,,0.0,2024-11-19 17:41:51.906510
387251970140,98.0,,,,0.0,2024-11-19 17:41:52.682484
276648332069,164.9,,,,14.97,2024-11-19 17:41:53.472369
326231541787,299.0,,,,0.0,2024-11-19 17:41:54.684267
145238550527,125.0,,,,5.99,2024-11-19 17:41:55.793058
365056710550,399.0,,,,30.0,2024-11-19 17:41:56.570490
386767757229,135.0,,,,0.0,2024-11-19 17:41:57.902058
363808031720,179.55,399.0,55.0,219.45,0.0,2024-11-19 17:41:58.794426
226445895122,250.0,,,,,2024-11-19 17:41:59.596186
395379274840,199.0,,,,0.0,2024-11-19 17:42:00.525466
326305136790,225.0,,,,,2024-11-19 17:42:01.367736
156526110485,149.98,,,,24.99,2024-11-19 17:42:02.686938
335601814214,339.99,,,,0.0,2024-11-19 17:42:03.472677
205084552307,400.0,,,,15.0,2024-11-19 17:42:04.443894
263454117305,349.99,,,,0.0,2024-11-19 17:42:05.722639
387622557544,300.0,,,,,2024-11-19 17:42:06.681548
167098785732,300.0,,,,,2024-11-19 17:42:07.772001
395214096275,169.99,,,,0.0,2024-11-19 17:42:09.337492
335556167626,399.0,,,,0.0,2024-11-19 17:42:11.423983
146135128172,300.0,,,,,2024-11-19 17:42:12.754275
387604924896,398.0,,,,0.0,2024-11-19 17:42:13.908931
226426891588,400.89,421.99,5.0,21.1,0.0,2024-11-19 17:42:14.694424
276527363350,224.99,,,,4.0,2024-11-19 17:42:17.192533
196667094994,325.0,,,,,2024-11-19 17:42:17.914297
315966122649,240.8,,,,0.0,2024-11-19 17:42:19.107929
186628834903,535.0,,,,,2024-11-19 17:42:19.906803
356036889888,159.99,,,,0.0,2024-11-19 17:42:20.649469
155386494785,189.99,,,,0.0,2024-11-19 17:42:21.546207
256618442318,390.0,,,,0.0,2024-11-19 17:42:22.446370
296707075246,134.98,,,,0.0,2024-11-19 17:42:23.328019
285141660493,210.0,,,,0.0,2024-11-19 17:42:24.211752
335188775273,119.0,,,,0.0,2024-11-19 17:42:25.845594
395797445716,300.0,,,,0.0,2024-11-19 17:42:26.597353
326338498324,428.5,,,,0.0,2024-11-19 17:42:27.651720
146008074515,265.99,,,,0.0,2024-11-19 17:42:28.453057
405282719970,469.0,,,,0.0,2024-11-19 17:42:29.205694
315927663872,392.0,,,,0.0,2024-11-19 17:42:30.047359
286157989012,275.0,,,,,2024-11-19 17:42:30.915513
315956923259,340.0,,,,,2024-11-19 17:42:32.243284
167079035573,143.91,,,,,2024-11-19 17:42:33.089359
326266328113,175.0,,,,,2024-11-19 17:42:34.277299
205109651078,350.0,,,,,2024-11-19 17:42:35.086019
326333051743,439.95,,,,0.0,2024-11-19 17:42:36.551142
395381676298,199.0,,,,0.0,2024-11-19 17:42:38.223788
387364772152,319.95,,,,,2024-11-19 17:42:39.100720
363825755541,179.55,399.0,55.0,219.45,0.0,2024-11-19 17:42:40.712519
186213882941,415.0,,,,0.0,2024-11-19 17:42:41.559658
315716383366,399.77,,,,0.0,2024-11-19 17:42:42.283318
256492044967,224.99,,,,0.0,2024-11-19 17:42:43.134684
395795202669,449.99,,,,0.0,2024-11-19 17:42:44.090458
405154715681,423.0,,,,0.0,2024-11-19 17:42:44.913746
276652247630,399.0,,,,,2024-11-19 17:42:45.786260
126752488755,439.0,,,,,2024-11-19 17:42:47.032796
226200643616,275.0,,,,14.95,2024-11-19 17:42:49.081635
335237050807,225.0,,,,0.0,2024-11-19 17:42:50.212301
404439381409,260.0,,,,,2024-11-19 17:42:51.778271
355888521425,300.0,,,,12.0,2024-11-19 17:42:53.135194
405228528992,187.0,,,,0.0,2024-11-19 17:42:54.262200
387623970167,500.0,,,,,2024-11-19 17:42:55.952766
205078587953,398.0,,,,0.0,2024-11-19 17:42:57.144325
156314483758,488.66,,,,18.43,2024-11-19 17:42:58.991895
355719276348,275.0,,,,15.0,2024-11-19 17:42:59.897158
387546322309,250.0,,,,,2024-11-19 17:43:00.865698
204768321805,376.5,,,,0.0,2024-11-19 17:43:03.036074
156262773283,632.4,,,,18.43,2024-11-19 17:43:03.842101
286165580896,329.95,,,,0.0,2024-11-19 17:43:04.532199
305724903797,359.0,,,,50.0,2024-11-19 17:43:05.398649
365057237557,250.0,,,,,2024-11-19 17:43:06.375586
163672902411,424.99,499.99,15.0,75.0,,2024-11-19 17:43:07.276632
405090657521,351.0,,,,0.0,2024-11-19 17:43:08.469692
296120903423,339.0,,,,0.0,2024-11-19 17:43:09.348149
404953714968,135.0,180.0,25.0,45.0,,2024-11-19 17:43:10.148243
296823228705,275.0,,,,,2024-11-19 17:43:11.409575
395547922050,174.98,,,,0.0,2024-11-19 17:43:12.728725
395381970127,300.0,,,,0.0,2024-11-19 17:43:14.348645
176257076055,299.0,,,,5.0,2024-11-19 17:43:16.479296
356069831086,423.79,,,,0.0,2024-11-19 17:43:17.646553
186722901333,165.0,,,,,2024-11-19 17:43:18.332569
365222284801,550.0,,,,,2024-11-19 17:43:19.963050
256365431858,489.99,,,,0.0,2024-11-19 17:43:20.786351
375586747292,400.0,,,,,2024-11-19 17:43:21.464724
156439204238,429.99,,,,0.0,2024-11-19 17:43:22.209204
375741492798,159.0,,,,0.0,2024-11-19 17:43:24.290245
135109807749,220.0,,,,0.0,2024-11-19 17:43:26.103893
126667933763,230.0,,,,,2024-11-19 17:43:27.031828
204226852410,318.56,,,,0.0,2024-11-19 17:43:27.761037
135303142429,250.0,,,,,2024-11-19 17:43:28.620007
276648522484,159.9,,,,14.97,2024-11-19 17:43:29.593366
325089805991,349.0,,,,0.0,2024-11-19 17:43:31.365004
395213923837,184.99,,,,0.0,2024-11-19 17:43:33.240738
405266061729,173.55,,,,0.0,2024-11-19 17:43:34.876174
156135580074,124.99,,,,0.0,2024-11-19 17:43:35.679567
305295818591,349.8,,,,0.0,2024-11-19 17:43:36.421438
176676205419,388.98,,,,0.0,2024-11-19 17:43:37.782454
387407820079,429.99,,,,0.0,2024-11-19 17:43:38.967770
135380145736,324.8,,,,45.0,2024-11-19 17:43:40.095839
335420005591,259.0,,,,0.0,2024-11-19 17:43:40.950741
266859423848,293.45,,,,,2024-11-19 17:43:41.931289
304883773557,240.0,,,,9.95,2024-11-19 17:43:43.357243
267021760429,200.0,,,,,2024-11-19 17:43:44.168139
296756973613,467.39,,,,0.0,2024-11-19 17:43:44.866916
395381626112,199.0,,,,0.0,2024-11-19 17:43:45.701549
296806888943,409.44,,,,0.0,2024-11-19 17:43:46.414364
176381125924,180.0,,,,14.0,2024-11-19 17:43:47.391192
196797420611,83.99,,,,10.0,2024-11-19 17:43:48.249310
375640186462,350.0,,,,,2024-11-19 17:43:49.008930
225932459599,356.05,,,,,2024-11-19 17:43:49.657201
156317998365,280.0,,,,,2024-11-19 17:43:50.956736
186771435520,375.0,,,,,2024-11-19 17:43:51.759147
395772351400,780.0,,,,0.0,2024-11-19 17:43:52.696809
395562015381,549.95,,,,0.0,2024-11-19 17:43:54.778755
387542937126,148.0,,,,0.0,2024-11-19 17:43:56.468992
166844577525,174.99,,,,0.0,2024-11-19 17:43:58.125368
166590912247,289.59,,,,0.0,2024-11-19 17:43:59.565666
387576611571,250.0,,,,,2024-11-19 17:44:03.445530
166787616744,149.99,,,,12.0,2024-11-19 17:44:04.420701
375793143677,300.0,,,,,2024-11-19 17:44:06.280683
186744672555,131.25,,,,,2024-11-19 17:44:07.306710
255882424608,314.99,,,,0.0,2024-11-19 17:44:08.142318
405303419213,249.0,,,,0.0,2024-11-19 17:44:09.303761
375508846234,475.0,,,,,2024-11-19 17:44:10.506613
375773329257,159.0,,,,,2024-11-19 17:44:13.216755
335158252950,350.0,,,,,2024-11-19 17:44:14.459894
296692403383,200.0,,,,,2024-11-19 17:44:16.514416
167012543733,250.0,,,,10.0,2024-11-19 17:44:19.696393
364848881417,149.0,,,,28.0,2024-11-19 17:44:20.531574
126743798790,299.99,,,,0.0,2024-11-19 17:44:22.800522
146118311259,400.0,,,,,2024-11-19 17:44:26.266436
355859986288,275.0,,,,,2024-11-19 17:44:27.051093
145766684368,375.0,,,,,2024-11-19 17:44:29.049400
266922891496,399.95,,,,18.95,2024-11-19 17:44:32.168824
315333749157,405.32,,,,53.46,2024-11-19 17:44:33.398574
116249272218,200.0,,,,,2024-11-19 17:44:34.283958
405341053194,359.0,,,,0.0,2024-11-19 17:44:35.090524
296763375882,405.0,,,,,2024-11-19 17:44:35.940319
156323266583,399.0,,,,0.0,2024-11-19 17:44:36.840772
326257986664,380.0,,,,19.99,2024-11-19 17:44:38.443487
135373911055,300.0,,,,,2024-11-19 17:44:39.664390
326171010848,419.0,,,,0.0,2024-11-19 17:44:40.866457
375737133818,169.0,,,,0.0,2024-11-19 17:44:41.981150
156173006425,174.99,,,,0.0,2024-11-19 17:44:42.949309
235822615842,233.55,,,,0.0,2024-11-19 17:44:43.789566
375686153595,100.0,,,,0.0,2024-11-19 17:44:45.087782
156266927737,370.0,,,,,2024-11-19 17:44:45.860369
276526027660,384.99,,,,4.0,2024-11-19 17:44:47.364559
196810433473,469.99,,,,0.0,2024-11-19 17:44:48.198728
387569545624,398.0,,,,0.0,2024-11-19 17:44:51.129665
226137468913,388.99,,,,0.0,2024-11-19 17:44:53.066453
296695382132,422.79,,,,0.0,2024-11-19 17:44:54.482327
387500119667,423.0,,,,0.0,2024-11-19 17:44:55.671007
365102898201,624.99,,,,0.0,2024-11-19 17:44:57.820651
126450441507,499.0,,,,,2024-11-19 17:44:58.880539
186788830805,309.98,,,,0.0,2024-11-19 17:44:59.910994
356030551809,293.46,,,,0.0,2024-11-19 17:45:00.902332
204969487886,299.7,,,,,2024-11-19 17:45:01.670986
196795928836,351.5,,,,30.0,2024-11-19 17:45:02.524385
266451376327,515.0,,,,29.0,2024-11-19 17:45:03.881792
286169343910,430.0,,,,0.0,2024-11-19 17:45:06.162656
235304252907,87.86,,,,5.0,2024-11-19 17:45:10.709590
375752044312,403.99,,,,0.0,2024-11-19 17:45:11.621172
395594112116,150.0,,,,,2024-11-19 17:45:12.470534
326294332680,425.0,,,,,2024-11-19 17:45:13.725445
405175276829,421.75,,,,0.0,2024-11-19 17:45:15.165144
226047563936,300.0,,,,,2024-11-19 17:45:16.447051
315110146032,200.0,,,,,2024-11-19 17:45:17.310093
145931749605,139.95,,,,,2024-11-19 17:45:18.115712
146118790573,429.0,,,,,2024-11-19 17:45:18.935303
335550385183,350.0,,,,,2024-11-19 17:45:20.740165
364882929911,540.0,,,,0.0,2024-11-19 17:45:21.426279
286054930913,450.0,,,,0.0,2024-11-19 17:45:23.129939
315890928279,275.0,,,,0.0,2024-11-19 17:45:23.988245
116340725873,99.0,,,,0.0,2024-11-19 17:45:25.217675
395746407769,349.99,,,,0.0,2024-11-19 17:45:25.987715
256698162485,474.99,,,,0.0,2024-11-19 17:45:26.836228
156447302165,499.0,,,,,2024-11-19 17:45:28.115647
335632835202,299.0,,,,0.0,2024-11-19 17:45:29.193092
395843756520,449.98,,,,,2024-11-19 17:45:31.133749
226416291414,421.0,,,,0.0,2024-11-19 17:45:32.428578
176546759933,259.0,,,,,2024-11-19 17:45:33.352352
404933131408,399.99,,,,,2024-11-19 17:45:34.356945
225952585549,250.0,,,,10.0,2024-11-19 17:45:35.421494
286021114433,289.49,321.66,10.0,32.17,0.0,2024-11-19 17:45:36.307979
155961191076,189.99,,,,0.0,2024-11-19 17:45:37.176650
375304440109,195.0,,,,8.0,2024-11-19 17:45:38.146556
126734137267,325.0,,,,,2024-11-19 17:45:39.178752
315868788344,375.0,,,,,2024-11-19 17:45:40.657268
285996607657,189.0,,,,,2024-11-19 17:45:41.502978
256660322744,450.0,,,,0.0,2024-11-19 17:45:42.459667
387330293259,154.55,,,,0.0,2024-11-19 17:45:43.251280
334771977185,199.0,,,,0.0,2024-11-19 17:45:44.133237
166812899980,399.99,,,,0.0,2024-11-19 17:45:45.886940
145821498185,199.0,,,,0.0,2024-11-19 17:45:46.801076
166616619120,298.59,,,,0.0,2024-11-19 17:45:48.189823
405298794176,470.45,,,,0.0,2024-11-19 17:45:49.191640
375437136926,400.0,,,,,2024-11-19 17:45:49.939943
335652103139,469.88,,,,0.0,2024-11-19 17:45:51.564264
145992491853,150.0,,,,0.0,2024-11-19 17:45:52.460143
315840967070,536.0,,,,0.0,2024-11-19 17:45:53.151654
375741555837,168.0,,,,0.0,2024-11-19 17:45:54.334021
296546931654,250.0,,,,,2024-11-19 17:45:55.242216
156064473870,174.99,,,,0.0,2024-11-19 17:45:56.146181
315775199970,400.0,,,,,2024-11-19 17:45:57.098793
335624140923,329.0,,,,,2024-11-19 17:45:57.796668
375374705628,188.0,200.0,6.0,12.0,0.0,2024-11-19 17:45:58.601737
404833756382,319.99,,,,,2024-11-19 17:45:59.446188
265243191106,599.95,,,,0.0,2024-11-19 17:46:00.775336
135183973251,350.0,,,,50.0,2024-11-19 17:46:06.332125
305860982825,320.65,,,,0.0,2024-11-19 17:46:07.006933
296238337097,220.0,,,,0.0,2024-11-19 17:46:08.309330
395807836962,422.69,,,,0.0,2024-11-19 17:46:09.303279
404971739486,293.99,,,,0.0,2024-11-19 17:46:10.505515
167085363455,388.0,,,,20.0,2024-11-19 17:46:11.773282
155767672465,389.83,,,,96.97,2024-11-19 17:46:13.452897
256599536572,175.0,,,,,2024-11-19 17:46:14.293991
305654071044,250.0,,,,,2024-11-19 17:46:15.215222
326237285800,349.0,,,,0.0,2024-11-19 17:46:16.003252
266759320508,474.99,499.99,5.0,25.0,40.0,2024-11-19 17:46:18.113873
125627175641,429.0,,,,0.0,2024-11-19 17:46:18.819180
405276455679,127.0,,,,0.0,2024-11-19 17:46:19.939699
146017060341,545.99,699.99,22.0,154.0,29.99,2024-11-19 17:46:20.709509
405220020656,235.0,,,,,2024-11-19 17:46:22.051509
126690330768,315.0,,,,,2024-11-19 17:46:23.290749
226378312013,400.0,,,,,2024-11-19 17:46:24.589267
335614468360,270.0,,,,15.75,2024-11-19 17:46:25.670867
156255422084,375.0,,,,0.0,2024-11-19 17:46:27.480188
395551084750,144.5,,,,26.0,2024-11-19 17:46:29.243656
135137879541,350.0,,,,0.0,2024-11-19 17:46:30.598668
335105282100,249.5,,,,,2024-11-19 17:46:31.414780
135141721389,250.0,,,,,2024-11-19 17:46:32.209243
116332330549,450.0,,,,,2024-11-19 17:46:33.797386
167055031892,225.0,,,,,2024-11-19 17:46:34.552330
395768684794,300.0,,,,0.0,2024-11-19 17:46:35.383956
315432367315,200.0,,,,,2024-11-19 17:46:36.624532
176662569211,350.0,,,,,2024-11-19 17:46:37.356412
365126681824,130.99,,,,,2024-11-19 17:46:38.160400
375527876088,290.0,,,,,2024-11-19 17:46:38.956800
204823896318,189.99,,,,,2024-11-19 17:46:40.810761
365075869925,450.0,,,,,2024-11-19 17:46:41.705418
385712216437,195.0,,,,,2024-11-19 17:46:44.233977
126585162387,500.0,,,,23.0,2024-11-19 17:46:45.146963
166900222481,299.0,,,,,2024-11-19 17:46:46.588776
296788347508,340.69,,,,0.0,2024-11-19 17:46:47.269206
166502197844,199.0,,,,,2024-11-19 17:46:48.319828
204586128619,399.99,,,,,2024-11-19 17:46:51.259184
266866518571,220.0,,,,,2024-11-19 17:46:54.212971
355103008443,490.0,,,,,2024-11-19 17:46:54.900983
326237294173,349.0,,,,0.0,2024-11-19 17:46:58.795312
375572647020,525.0,,,,0.0,2024-11-19 17:47:03.755805
266940505272,180.0,,,,,2024-11-19 17:47:04.472266
156493694368,485.99,,,,0.0,2024-11-19 17:47:05.255862
395799196559,122.0,,,,26.0,2024-11-19 17:47:06.282676
196647496786,398.0,,,,0.0,2024-11-19 17:47:07.490858
155775847664,300.0,,,,,2024-11-19 17:47:08.356748
395695758462,498.9,,,,0.0,2024-11-19 17:47:09.546812
116040421544,175.99,,,,12.99,2024-11-19 17:47:11.062305
375749735777,150.0,,,,0.0,2024-11-19 17:47:13.149893
405217251895,399.99,,,,,2024-11-19 17:47:15.118175
335204728201,89.0,,,,0.0,2024-11-19 17:47:15.843064
355278596799,300.0,,,,,2024-11-19 17:47:18.950912
395746407764,249.99,,,,0.0,2024-11-19 17:47:20.381306
386930021767,175.0,,,,,2024-11-19 17:47:21.258688
387510247203,148.0,,,,0.0,2024-11-19 17:47:22.085933
176045799253,400.0,,,,,2024-11-19 17:47:23.092773
405232728218,435.0,,,,0.0,2024-11-19 17:47:24.135513
315363492919,500.0,,,,,2024-11-19 17:47:25.043690
285163681222,219.98,,,,0.0,2024-11-19 17:47:25.993508
276481241899,497.7,,,,0.0,2024-11-19 17:47:26.951342
196741436529,432.25,,,,0.0,2024-11-19 17:47:28.548137
355917948330,650.0,,,,,2024-11-19 17:47:30.333505
405303478363,400.0,,,,0.0,2024-11-19 17:47:33.119519
315944413117,246.99,,,,0.0,2024-11-19 17:47:33.983249
387594076641,225.0,,,,,2024-11-19 17:47:34.831086
356122981079,299.99,,,,0.0,2024-11-19 17:47:36.209371
315944390189,430.0,,,,0.0,2024-11-19 17:47:37.517583
135053739291,300.0,,,,,2024-11-19 17:47:39.668590
195040479011,220.0,,,,0.0,2024-11-19 17:47:41.026455
196812168156,285.4,,,,28.51,2024-11-19 17:47:42.647916
315943900600,400.0,,,,,2024-11-19 17:47:43.510648
156496351231,499.0,,,,0.0,2024-11-19 17:47:44.563169
395746407770,449.99,,,,0.0,2024-11-19 17:47:46.824129
195516338229,369.99,,,,14.95,2024-11-19 17:47:47.710365
305498692198,389.0,,,,,2024-11-19 17:47:48.557155
315894780388,300.0,,,,,2024-11-19 17:47:49.503880
364292027316,260.0,,,,,2024-11-19 17:47:51.190950
405315283910,465.0,,,,,2024-11-19 17:47:52.000216
365111686401,526.99,,,,0.0,2024-11-19 17:47:53.112423
356237225568,439.0,,,,0.0,2024-11-19 17:47:53.953430
226355373625,449.99,,,,7.99,2024-11-19 17:47:55.776302
387159944824,496.97,,,,0.0,2024-11-19 17:47:57.018162
235576235769,700.0,,,,,2024-11-19 17:47:58.865133
205048787083,485.0,,,,0.0,2024-11-19 17:48:00.859419
387159957434,518.89,,,,0.0,2024-11-19 17:48:02.578494
145847145699,170.0,,,,0.0,2024-11-19 17:48:03.664995
226364562202,445.98,,,,0.0,2024-11-19 17:48:04.455085
145682520414,305.99,,,,0.0,2024-11-19 17:48:05.872208
186290557509,150.0,,,,,2024-11-19 17:48:10.794410
196795916928,351.5,,,,30.0,2024-11-19 17:48:11.645855
226146687494,200.0,,,,10.0,2024-11-19 17:48:13.972566
315694571606,399.0,,,,15.0,2024-11-19 17:48:15.335848
115850631565,463.08,,,,14.27,2024-11-19 17:48:17.409640
355959227719,400.0,,,,,2024-11-19 17:48:19.016515
225314728179,500.0,,,,,2024-11-19 17:48:19.857888
146017686083,439.99,,,,0.0,2024-11-19 17:48:21.829139
196739804435,199.07,,,,10.7,2024-11-19 17:48:22.557327
205046714426,547.3,,,,28.0,2024-11-19 17:48:25.026760
186455571059,639.0,,,,0.0,2024-11-19 17:48:27.118373
335598884625,296.02,,,,0.0,2024-11-19 17:48:28.279801
146081308668,145.0,,,,0.0,2024-11-19 17:48:30.244092
364820668162,149.0,,,,28.0,2024-11-19 17:48:31.412620
305916519579,485.0,,,,0.0,2024-11-19 17:48:32.122921
296442788390,399.0,,,,,2024-11-19 17:48:32.807141
315776178792,669.0,,,,19.0,2024-11-19 17:48:34.746343
296695380121,469.98,,,,0.0,2024-11-19 17:48:36.611834
235471607399,87.86,,,,10.0,2024-11-19 17:48:38.804065
186190621373,849.99,,,,20.0,2024-11-19 17:48:40.054807
395670657157,299.99,,,,0.0,2024-11-19 17:48:40.902800
315432951015,350.0,,,,,2024-11-19 17:48:43.459465
276552507031,84.99,,,,,2024-11-19 17:48:44.415278
166374994757,369.99,,,,,2024-11-19 17:48:45.902695
296516840492,300.0,,,,,2024-11-19 17:48:48.042212
405259755712,184.0,,,,0.0,2024-11-19 17:48:49.684873
205030917065,130.0,,,,12.5,2024-11-19 17:48:50.567284
364974689234,450.0,,,,,2024-11-19 17:48:51.461698
305857630275,417.0,,,,0.0,2024-11-19 17:48:52.244729
166853091394,413.84,,,,24.26,2024-11-19 17:48:53.515715
405093553013,250.0,,,,,2024-11-19 17:48:55.590858
356198221983,479.0,,,,0.0,2024-11-19 17:48:56.408311
266385823389,190.0,,,,32.11,2024-11-19 17:48:57.280375
315962988291,264.91,,,,0.0,2024-11-19 17:49:00.278526
156454674888,150.0,,,,,2024-11-19 17:49:02.023003
356025126300,359.0,,,,0.0,2024-11-19 17:49:04.136107
156440037762,95.0,,,,0.0,2024-11-19 17:49:04.919091
405086220327,422.0,,,,0.0,2024-11-19 17:49:05.889920
395752124480,175.0,,,,,2024-11-19 17:49:08.157356
156025321298,288.99,,,,,2024-11-19 17:49:10.518077
196811145844,469.0,,,,0.0,2024-11-19 17:49:11.406443
335012480932,99.0,,,,0.0,2024-11-19 17:49:13.749538
156180121917,399.89,,,,0.0,2024-11-19 17:49:15.990358
395746407758,349.99,,,,0.0,2024-11-19 17:49:18.215153
365002771400,429.0,,,,0.0,2024-11-19 17:49:19.026532
204902896659,300.0,,,,,2024-11-19 17:49:19.908682
166925859941,471.0,,,,15.0,2024-11-19 17:49:20.746466
285163368537,219.99,,,,0.0,2024-11-19 17:49:24.115310
146083073761,350.0,,,,,2024-11-19 17:49:25.387952
266936904247,350.0,,,,,2024-11-19 17:49:26.185367
404982896145,399.99,,,,0.0,2024-11-19 17:49:28.983814
276349981068,179.99,,,,,2024-11-19 17:49:29.919386
126679385658,90.0,,,,8.0,2024-11-19 17:49:31.584360
195997555473,229.99,,,,,2024-11-19 17:49:33.009309
205030910031,130.0,,,,12.5,2024-11-19 17:49:33.930450
145535021648,400.0,,,,,2024-11-19 17:49:36.356431
395285682163,540.0,,,,0.0,2024-11-19 17:49:37.166948
405191934001,606.67,,,,0.0,2024-11-19 17:49:38.041814
285723143519,499.0,,,,22.0,2024-11-19 17:49:39.279993
124216936520,450.0,,,,,2024-11-19 17:49:40.265063
146017053866,701.99,899.99,22.0,198.0,25.0,2024-11-19 17:49:42.859049
387235389209,450.0,,,,5.0,2024-11-19 17:49:43.695403
404788482028,314.99,,,,4.0,2024-11-19 17:49:46.020276
365082156740,608.99,,,,0.0,2024-11-19 17:49:46.870127
276496735286,375.0,,,,,2024-11-19 17:49:47.908102
134941866566,399.0,,,,0.0,2024-11-19 17:49:50.384543
296722855373,499.0,,,,,2024-11-19 17:49:51.174484
156488080862,350.0,,,,0.0,2024-11-19 17:49:51.916703
146017048974,725.39,929.99,22.0,204.6,29.99,2024-11-19 17:49:53.065672
266948464317,399.99,,,,18.95,2024-11-19 17:49:53.783933
395746407718,349.99,,,,0.0,2024-11-19 17:49:55.404374
186614864689,460.0,,,,0.0,2024-11-19 17:49:56.318797
166881875636,430.0,,,,0.0,2024-11-19 17:49:57.751853
125765475470,390.0,,,,,2024-11-19 17:49:59.119497
266960493512,450.0,473.68,5.0,23.68,0.0,2024-11-19 17:50:00.475855
364954972276,350.0,,,,,2024-11-19 17:50:02.106050
296788374947,434.69,,,,0.0,2024-11-19 17:50:03.431071
387396489370,126.0,,,,0.0,2024-11-19 17:50:04.170822
155355491063,299.99,,,,0.0,2024-11-19 17:50:05.386144
335461362817,420.0,,,,0.0,2024-11-19 17:50:06.200333
135317128030,286.98,,,,10.0,2024-11-19 17:50:07.358379
374330406737,460.0,,,,20.0,2024-11-19 17:50:08.265417
235583287329,450.0,,,,,2024-11-19 17:50:10.389742
364988264576,478.89,,,,0.0,2024-11-19 17:50:12.144378
365201353393,548.9,,,,0.0,2024-11-19 17:50:12.970764
375664589028,437.5,,,,0.0,2024-11-19 17:50:13.724763
276683128223,325.0,,,,,2024-11-19 17:50:16.044471
175542267408,400.0,,,,0.0,2024-11-19 17:50:16.898079
305585555733,250.0,,,,,2024-11-19 17:50:18.999835
356136107501,137.8,,,,0.0,2024-11-19 17:50:21.983503
364057018765,599.95,,,,,2024-11-19 17:50:22.793554
204644267444,491.0,,,,0.0,2024-11-19 17:50:23.717317
394537818318,375.0,,,,,2024-11-19 17:50:27.407320
364968287068,340.0,,,,0.0,2024-11-19 17:50:28.124739
386920001091,315.0,,,,,2024-11-19 17:50:30.087049
135334384345,321.08,,,,35.68,2024-11-19 17:50:31.554450
355896571885,144.0,,,,15.0,2024-11-19 17:50:33.434164
305884020394,1284.34,,,,89.19,2024-11-19 17:50:34.152722
144777174414,399.99,,,,20.0,2024-11-19 17:50:35.821065
356136062675,441.8,,,,0.0,2024-11-19 17:50:37.029062
404514322762,285.0,,,,,2024-11-19 17:50:37.820348
365077489765,555.9,,,,0.0,2024-11-19 17:50:38.977764
176319953702,350.0,,,,,2024-11-19 17:50:44.400359
196796009524,516.05,,,,30.0,2024-11-19 17:50:45.895725
335425028634,649.5,,,,0.0,2024-11-19 17:50:47.084536
356136007801,489.0,,,,0.0,2024-11-19 17:50:47.867816
387251528514,519.0,,,,0.0,2024-11-19 17:50:53.116056
395780648683,464.7,,,,0.0,2024-11-19 17:50:53.895798
314870508055,375.0,,,,,2024-11-19 17:50:58.630034
365187189517,400.0,,,,,2024-11-19 17:50:59.839488
395250972514,225.0,,,,17.84,2024-11-19 17:51:00.801837
146017043944,740.99,949.99,22.0,209.0,29.99,2024-11-19 17:51:01.923857
375784412645,418.34,,,,0.0,2024-11-19 17:51:03.468556
146017047425,725.39,929.99,22.0,204.6,29.99,2024-11-19 17:51:04.296147
286160286706,415.34,,,,5.0,2024-11-19 17:51:05.085772
276471074690,478.99,849.95,44.0,370.96,0.0,2024-11-19 17:51:07.314358
134793095969,280.0,,,,,2024-11-19 17:51:09.080931
134869055079,350.0,,,,,2024-11-19 17:51:10.332516
355899827259,400.0,,,,,2024-11-19 17:51:11.049883
375783694978,418.34,,,,0.0,2024-11-19 17:51:11.709015
255819352362,399.99,,,,0.0,2024-11-19 17:51:12.548002
185573456629,224.99,,,,15.0,2024-11-19 17:51:14.168274
356154213903,320.99,,,,,2024-11-19 17:51:14.919270
224902235700,350.0,,,,25.0,2024-11-19 17:51:20.637863
315767835153,450.0,,,,,2024-11-19 17:51:22.848008
235549527073,87.86,,,,5.0,2024-11-19 17:51:24.016471
286120799907,495.0,,,,0.0,2024-11-19 17:51:25.261273
315822292510,536.0,,,,0.0,2024-11-19 17:51:28.936442
186549943900,375.0,,,,,2024-11-19 17:51:30.181043
126746575323,418.0,,,,0.0,2024-11-19 17:51:31.373002
315052508261,240.0,,,,,2024-11-19 17:51:32.129262
